state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_calls,total_minutes,ratio_calls,ratio_minutes,avg_day_minutes,avg_eve_minutes,avg_night_minutes,total_local_charge,ratio_charge
21,155,1,0,1,0,216.7,30,36.84,144.3,125,12.27,135.3,106,6.09,10.8,1,2.92,2,261,496.3,0.0038314176245210726,0.021761031634092282,1.3980645161290322,0.9309677419354839,0.8729032258064516,55.2,0.05289855072463768
34,161,0,0,1,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,272,595.7,0.01838235294117647,0.0067147893234849754,0.9416149068322981,1.3627329192546584,1.3956521739130434,54.53,0.01980561158995049
35,95,1,0,0,32,262.2,123,44.57,165.2,82,14.04,194.3,57,8.74,10.6,5,2.86,0,262,621.7,0.019083969465648856,0.01705002412739263,2.76,1.7389473684210526,2.045263157894737,67.35,0.04246473645137342
11,122,0,0,1,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,297,477.0,0.02356902356902357,0.02033542976939203,1.422950819672131,0.7516393442622951,1.7352459016393442,46.830000000000005,0.05594704249412769
20,119,1,0,0,24,217.2,94,36.92,138.7,52,11.79,139.3,85,6.27,11.3,4,3.05,0,231,495.2,0.017316017316017316,0.02281906300484653,1.8252100840336134,1.1655462184873948,1.1705882352941177,54.980000000000004,0.05547471807930156
49,99,1,0,1,0,95.4,105,16.22,207.2,101,17.61,136.0,117,6.12,5.6,5,1.51,1,323,438.6,0.015479876160990712,0.012767897856817144,0.9636363636363637,2.0929292929292926,1.3737373737373737,39.949999999999996,0.03779724655819775
16,76,1,0,0,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1,337,554.4,0.005934718100890208,0.01461038961038961,2.8236842105263156,2.6999999999999997,1.7710526315789472,59.980000000000004,0.03651217072357452
45,167,0,0,1,0,131.6,120,22.37,211.3,96,17.96,168.3,97,7.57,11.1,4,3.0,4,313,511.2,0.012779552715654952,0.02171361502347418,0.7880239520958083,1.2652694610778443,1.0077844311377246,47.9,0.06263048016701461
1,129,0,0,1,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,11.8,7,3.19,1,346,467.1,0.02023121387283237,0.02526225647612931,1.3054263565891473,1.6829457364341085,0.6325581395348837,50.75,0.06285714285714286
15,116,1,0,1,0,146.4,123,24.89,176.6,113,15.01,212.6,102,9.57,7.8,5,2.11,1,338,535.6,0.014792899408284023,0.014563106796116504,1.2620689655172415,1.5224137931034483,1.8327586206896551,49.47,0.04265211239134829
31,60,0,1,1,0,183.0,110,31.11,206.7,93,17.57,203.8,119,9.17,11.1,6,3.0,1,322,593.5,0.018633540372670808,0.018702611625947767,3.05,3.445,3.396666666666667,57.85,0.05185825410544512
45,128,0,0,1,0,103.3,122,17.56,245.9,123,20.9,161.1,95,7.25,6.4,7,1.73,0,340,510.29999999999995,0.020588235294117647,0.012541642171271803,0.80703125,1.92109375,1.25859375,45.709999999999994,0.03784729818420477
14,47,1,0,0,28,112.2,70,19.07,154.8,106,13.16,166.7,105,7.5,10.6,2,2.86,0,281,433.7,0.0071174377224199285,0.02444085773576205,2.3872340425531915,3.293617021276596,3.546808510638298,39.730000000000004,0.07198590485779008
35,40,2,1,1,0,170.7,55,29.02,179.1,108,15.22,281.9,89,12.69,8.2,9,2.21,3,252,631.6999999999999,0.03571428571428571,0.012980845337976887,4.2675,4.4775,7.047499999999999,56.93,0.03881960302125417
22,173,2,0,1,0,172.5,78,29.33,142.6,91,12.12,102.0,63,4.59,10.9,2,2.94,0,232,417.1,0.008620689655172414,0.026132821865260128,0.9971098265895953,0.8242774566473988,0.5895953757225434,46.03999999999999,0.0638575152041703
42,66,1,0,0,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12.0,3,3.24,2,320,449.90000000000003,0.009375,0.026672593909757722,2.8454545454545457,1.9666666666666668,2.004545454545455,48.910000000000004,0.06624412185647106
39,50,0,1,0,26,307.1,94,52.21,289.4,78,24.6,174.9,109,7.87,8.0,3,2.16,0,281,771.4,0.010676156583629894,0.010370754472387866,6.142,5.787999999999999,3.498,84.68,0.02550779404818139
45,130,2,0,1,0,154.0,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,276,593.5999999999999,0.0036231884057971015,0.02173180592991914,1.1846153846153846,1.583846153846154,1.7976923076923077,54.2,0.06420664206642065
29,89,2,1,1,0,125.6,108,21.35,213.0,90,18.11,181.7,108,8.18,5.4,5,1.46,1,306,520.3,0.016339869281045753,0.010378627714779936,1.4112359550561797,2.393258426966292,2.041573033707865,47.64,0.030646515533165407
7,108,0,0,1,0,199.3,104,33.88,224.2,92,19.06,140.1,57,6.3,15.2,2,4.1,0,253,563.6,0.007905138339920948,0.026969481902058196,1.8453703703703705,2.075925925925926,1.2972222222222223,59.239999999999995,0.06920999324780554
14,32,1,0,1,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,322,471.20000000000005,0.009316770186335404,0.027164685908319185,4.934375,5.65,4.140625,48.17,0.0718289391737596
3,166,0,0,1,0,203.4,81,34.58,167.7,110,14.25,132.0,124,5.94,9.2,5,2.48,2,315,503.1,0.015873015873015872,0.018286622937785726,1.225301204819277,1.0102409638554217,0.7951807228915663,54.769999999999996,0.045280262917655655
31,72,1,0,0,39,92.8,98,15.78,271.2,115,23.05,167.1,83,7.52,5.8,7,1.57,1,296,531.1,0.02364864864864865,0.01092073055921672,1.2888888888888888,3.7666666666666666,2.3208333333333333,46.349999999999994,0.03387270765911543
9,134,0,0,0,32,216.8,78,36.86,102.2,111,8.69,174.0,83,7.83,8.6,2,2.32,0,272,493.0,0.007352941176470588,0.01744421906693712,1.617910447761194,0.7626865671641792,1.2985074626865671,53.379999999999995,0.043461970775571374
21,13,0,0,1,0,193.2,89,32.84,194.4,90,16.52,186.5,104,8.39,9.7,2,2.62,4,283,574.1,0.007067137809187279,0.016896011147883642,14.86153846153846,14.953846153846154,14.346153846153847,57.75,0.04536796536796537
23,90,0,0,1,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,295,574.3,0.013559322033898305,0.02455162806895351,1.2577777777777779,2.1033333333333335,3.02,47.56,0.08010933557611438
26,111,0,0,0,36,166.2,54,28.25,238.8,109,20.3,108.8,92,4.9,11.2,2,3.02,3,255,513.8,0.00784313725490196,0.021798365122615803,1.497297297297297,2.1513513513513516,0.9801801801801802,53.449999999999996,0.056501403180542566
18,72,0,0,1,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,326,588.3,0.012269938650306749,0.022267550569437362,2.886111111111111,2.7180555555555554,2.566666666666667,60.279999999999994,0.058725945587259465
28,67,2,0,0,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1,327,667.6,0.01834862385321101,0.011234272019173158,3.662686567164179,2.2119402985074625,4.08955223880597,66.65,0.030457614403600893
24,172,1,0,1,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,14.4,2,3.89,3,331,618.7,0.006042296072507553,0.02327460804913528,1.669186046511628,1.0372093023255815,0.8906976744186046,70.86,0.05489697996048547
7,154,2,0,0,32,192.3,82,32.69,165.3,134,14.05,205.0,74,9.23,9.0,1,2.43,2,290,562.6,0.0034482758620689655,0.015997156061144685,1.2487012987012989,1.0733766233766235,1.3311688311688312,55.97,0.04341611577630874
41,69,2,0,1,0,194.2,122,33.01,242.1,81,20.58,215.8,80,9.71,9.7,3,2.62,2,283,652.0999999999999,0.01060070671378092,0.014875019168839137,2.8144927536231883,3.508695652173913,3.1275362318840583,63.3,0.04139020537124803
38,123,0,0,1,0,211.0,92,35.87,217.0,102,18.45,214.8,104,9.67,9.8,7,2.65,3,298,642.8,0.02348993288590604,0.01524579962663348,1.7154471544715446,1.7642276422764227,1.7463414634146341,63.989999999999995,0.041412720737615254
46,130,0,0,0,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,295,565.9,0.01694915254237288,0.015373740943629616,1.0915384615384616,1.7607692307692309,1.5007692307692306,52.36,0.04488158899923606
15,142,0,0,0,26,220.5,94,37.49,239.5,126,20.36,254.3,109,11.44,5.9,9,1.59,2,329,714.3,0.02735562310030395,0.008259834803303934,1.5528169014084507,1.6866197183098592,1.7908450704225354,69.29,0.02294703420406985
34,29,0,0,1,0,157.4,122,26.76,145.0,75,12.33,281.8,92,12.68,9.3,2,2.51,1,289,584.2,0.006920415224913495,0.01591920575145498,5.427586206896552,5.0,9.717241379310344,51.77,0.04848367780567896
20,87,1,0,0,28,143.5,106,24.4,223.5,147,19.0,175.4,69,7.89,11.2,5,3.02,0,322,542.4,0.015527950310559006,0.02064896755162242,1.6494252873563218,2.5689655172413794,2.0160919540229885,51.29,0.05888087346461299
44,149,0,0,1,0,156.0,56,26.52,56.0,116,4.76,163.3,104,7.35,8.9,8,2.4,0,276,375.3,0.028985507246376812,0.023714361843858247,1.0469798657718121,0.37583892617449666,1.0959731543624163,38.63,0.06212787988609888
46,146,1,1,1,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,273,546.1,0.01098901098901099,0.016846731367881337,1.0965753424657534,1.4273972602739726,1.2164383561643834,52.92,0.04686318972033258
24,88,0,1,1,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,253,772.8,0.007905138339920948,0.009316770186335404,2.671590909090909,2.8613636363636363,3.248863636363636,74.24,0.02613146551724138
36,119,0,1,0,15,160.0,95,27.2,209.5,110,17.81,82.3,107,3.7,8.7,5,2.35,5,312,451.8,0.016025641025641024,0.01925630810092961,1.3445378151260505,1.7605042016806722,0.6915966386554622,48.71,0.04824471361116814
27,135,0,0,1,0,194.8,97,33.12,235.3,118,20.0,174.4,126,7.85,11.0,3,2.97,1,341,604.5,0.008797653958944282,0.018196856906534328,1.442962962962963,1.742962962962963,1.2918518518518518,60.97,0.04871248154830245
7,100,2,0,1,0,247.8,117,42.13,130.0,95,11.05,134.3,125,6.04,6.9,2,1.86,1,337,512.1,0.005934718100890208,0.013473930872876391,2.478,1.3,1.3430000000000002,59.220000000000006,0.031408308004052685
4,98,0,0,1,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,273,726.5999999999999,0.01098901098901099,0.016377649325626208,2.257142857142857,2.179591836734694,2.977551020408163,68.89,0.04659602264479605
38,180,0,0,0,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,278,671.6,0.014388489208633094,0.011316259678379988,1.287777777777778,1.2938888888888889,1.1494444444444445,68.52,0.029918272037361353
39,100,0,0,0,25,215.9,90,36.7,257.9,92,21.92,180.2,157,8.11,11.6,4,3.13,1,339,654.0,0.011799410029498525,0.017737003058103974,2.1590000000000003,2.5789999999999997,1.8019999999999998,66.73,0.046905439832159446
0,119,0,0,0,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8.0,5,2.16,2,319,687.4,0.01567398119122257,0.011638056444573757,1.8243697478991596,1.8554621848739496,2.096638655462185,66.91,0.03228217007921089
4,86,0,0,1,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,234,654.3,0.01282051282051282,0.01925722145804677,0.9709302325581395,2.5709302325581396,4.066279069767441,48.73,0.06977221424174021
5,155,1,0,0,39,183.3,106,31.16,205.1,101,17.43,263.7,90,11.87,5.1,7,1.38,1,297,652.0999999999999,0.02356902356902357,0.007820886367121608,1.1825806451612904,1.323225806451613,1.701290322580645,60.46,0.02282500826993053
47,78,0,1,1,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,319,654.5,0.006269592476489028,0.014514896867838044,3.035897435897436,3.4012820512820516,1.953846153846154,69.67,0.03688818716807808
1,153,0,0,1,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,319,571.8,0.009404388714733543,0.014865337530605108,1.2666666666666668,1.2764705882352942,1.1941176470588235,57.77,0.039813051756967276
9,92,2,0,0,25,134.0,112,22.78,206.0,111,17.51,180.6,118,8.13,9.7,4,2.62,0,341,520.6,0.011730205278592375,0.01863234729158663,1.4565217391304348,2.239130434782609,1.9630434782608694,48.42000000000001,0.05410987195373812
34,13,2,0,0,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,11.3,5,3.05,2,289,453.79999999999995,0.01730103806228374,0.024900837373292205,13.584615384615384,13.284615384615384,8.038461538461538,49.400000000000006,0.061740890688259095
44,154,0,0,1,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,333,602.5,0.009009009009009009,0.016929460580912863,1.2428571428571429,1.3337662337662337,1.3357142857142856,59.26,0.04640566992912589
49,144,2,1,0,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,310,650.2,0.00967741935483871,0.01968625038449708,1.213888888888889,1.525,1.776388888888889,59.9,0.057762938230383976
6,48,1,0,1,0,275.2,67,46.78,180.2,108,15.32,159.0,110,7.15,7.9,2,2.13,1,285,614.4,0.007017543859649123,0.012858072916666668,5.733333333333333,3.7541666666666664,3.3125,69.25,0.03075812274368231
50,94,1,0,1,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,293,622.9000000000001,0.0034129692832764505,0.01268261358163429,1.851063829787234,2.5648936170212764,2.2106382978723405,59.419999999999995,0.035846516324469876
30,139,0,0,1,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,346,585.0,0.023121387283236993,0.021538461538461538,1.1870503597122302,1.7964028776978416,1.225179856115108,56.92999999999999,0.059722466186544886
42,126,0,0,1,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,301,620.9,0.013289036544850499,0.019004670639394428,1.815079365079365,1.3388888888888888,1.7738095238095237,63.28,0.05041087231352718
35,122,0,0,1,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,316,572.3000000000001,0.00949367088607595,0.016599685479643543,0.8844262295081967,1.9327868852459018,1.8737704918032787,48.669999999999995,0.052804602424491476
21,139,2,0,1,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,11.3,6,3.05,1,318,571.6,0.018867924528301886,0.019769069279216237,1.592086330935252,1.1352517985611512,1.3848920863309353,59.69,0.05109733623722566
5,95,0,0,1,0,141.1,84,23.99,211.4,108,17.97,103.7,127,4.67,5.9,6,1.59,3,319,456.2,0.018808777429467086,0.012932924156071899,1.4852631578947368,2.225263157894737,1.091578947368421,46.629999999999995,0.03409822003002359
41,80,1,0,0,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,250,555.4000000000001,0.016,0.01926539431040691,2.08,2.9787500000000002,1.8837499999999998,55.33,0.05223206217242003
45,131,0,0,0,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3,317,716.6999999999999,0.00946372239747634,0.010604157946142041,1.9053435114503816,1.734351145038168,1.8312977099236643,72.53999999999999,0.028260270195754066
45,36,2,0,1,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1,305,589.7,0.01639344262295082,0.018483974902492793,4.961111111111111,5.919444444444444,5.5,57.379999999999995,0.05123736493551761
37,180,2,0,1,0,139.0,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,278,534.7,0.017985611510791366,0.02936225921077239,0.7722222222222223,1.2494444444444446,0.948888888888889,50.44,0.08406026962727994
10,25,0,0,1,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,307,532.5,0.016286644951140065,0.023661971830985916,5.372000000000001,8.092,7.836,48.85,0.06960081883316274
10,113,0,0,1,0,215.9,93,36.7,240.1,85,20.41,156.7,123,7.05,4.9,5,1.32,3,301,612.7,0.016611295681063124,0.007997388607801534,1.9106194690265488,2.124778761061947,1.3867256637168142,64.16,0.020573566084788032
22,120,0,0,1,0,178.4,97,30.33,168.3,113,14.31,120.5,93,5.42,9.3,9,2.51,1,303,467.20000000000005,0.0297029702970297,0.01990582191780822,1.4866666666666668,1.4025,1.0041666666666667,50.06,0.05013983220135836
30,74,0,0,1,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,11.4,3,3.08,1,269,337.5,0.011152416356877323,0.03377777777777778,1.4378378378378378,1.8945945945945943,1.2283783783783784,34.099999999999994,0.09032258064516131
25,109,2,0,1,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2,295,529.9,0.013559322033898305,0.021513493111907908,1.5660550458715596,2.2036697247706423,1.091743119266055,54.8,0.0562043795620438
5,162,2,0,0,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0,323,495.1,0.018575851393188854,0.02484346596647142,1.1388888888888888,1.1308641975308642,0.7864197530864198,52.67,0.0630339851908107
45,124,2,0,0,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,275,596.9,0.014545454545454545,0.014910370246272408,1.2999999999999998,1.646774193548387,1.8669354838709677,55.18,0.043494019572308806
27,177,1,0,1,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,252,552.9,0.01984126984126984,0.01356483993488877,0.4796610169491526,1.4548022598870056,1.189265536723164,45.79,0.04433282376064643
26,91,2,0,1,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,297,680.1,0.006734006734006734,0.01558594324364064,2.3945054945054944,2.5285714285714285,2.5505494505494504,67.03999999999999,0.042661097852028644
45,24,2,0,1,0,243.0,91,41.31,183.9,77,15.63,184.3,109,8.29,15.3,6,4.13,0,277,611.2,0.021660649819494584,0.025032722513089006,10.125,7.6625000000000005,7.679166666666667,65.23,0.06331442587766364
47,48,2,0,1,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,229,292.59999999999997,0.013100436681222707,0.030416951469583054,2.670833333333333,1.0020833333333334,2.4229166666666666,31.11,0.07714561234329798
9,86,1,0,1,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,322,449.70000000000005,0.021739130434782608,0.02179230598176562,1.4686046511627906,1.9627906976744187,1.7976744186046512,42.78,0.0619448340345956
17,163,2,0,1,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,219,547.0999999999999,0.0091324200913242,0.01937488576128679,1.0963190184049079,1.3233128834355827,0.9368098159509202,55.57999999999999,0.05145735876214466
44,91,2,0,1,0,159.0,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,324,496.5,0.012345679012345678,0.020342396777442096,1.7472527472527473,2.803296703296703,0.9054945054945056,52.42,0.052079359023273555
12,56,2,0,1,0,150.9,79,25.65,161.8,87,13.75,167.7,115,7.55,11.7,5,3.16,3,281,480.40000000000003,0.017793594306049824,0.024354704412989172,2.694642857142857,2.8892857142857147,2.994642857142857,46.949999999999996,0.06730564430244942
0,147,0,1,0,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,345,780.9,0.011594202898550725,0.010372646945831732,1.4959183673469387,1.4183673469387754,2.3979591836734695,70.96000000000001,0.03086245772266065
14,64,0,0,1,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,308,526.9,0.00974025974025974,0.01916872271778326,2.625,3.00625,2.6015625,52.4,0.052099236641221375
46,108,2,0,0,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,276,593.7,0.010869565217391304,0.016169782718544717,1.5009259259259258,1.5907407407407408,2.4055555555555554,53.849999999999994,0.048096564531104925
2,159,2,0,1,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,318,607.6,0.0220125786163522,0.027156023699802502,1.2503144654088052,1.229559748427673,1.3415094339622642,60.02,0.07430856381206265
50,136,2,1,1,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,276,630.5,0.036231884057971016,0.014432989690721649,1.8882352941176472,1.6919117647058823,1.0558823529411765,69.67999999999999,0.035304247990815156
33,45,1,0,0,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,285,712.8,0.007017543859649123,0.01080246913580247,4.373333333333334,5.648888888888889,5.817777777777778,66.85,0.031114435302916982
35,122,0,0,1,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,375,559.6,0.013333333333333334,0.020014295925661185,1.1483606557377048,1.8967213114754098,1.5418032786885245,51.95,0.05813282001924928
35,138,0,0,1,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,282,616.4000000000001,0.010638297872340425,0.014600908500973392,1.4079710144927537,1.376086956521739,1.6826086956521737,59.620000000000005,0.04075813485407581
3,132,0,0,1,0,117.6,66,19.99,214.0,108,18.19,239.5,94,10.78,8.8,5,2.38,1,268,571.1,0.018656716417910446,0.01540886009455437,0.8909090909090909,1.621212121212121,1.8143939393939394,48.96,0.048611111111111105
48,101,0,1,1,0,193.7,108,32.93,186.6,98,15.86,223.0,100,10.04,11.6,8,3.13,0,306,603.3,0.026143790849673203,0.01922758163434444,1.9178217821782177,1.8475247524752474,2.207920792079208,58.83,0.05320414754377018
23,58,2,0,1,0,243.1,105,41.33,231.4,108,19.67,180.9,120,8.14,7.8,4,2.11,2,333,655.4,0.012012012012012012,0.01190112908147696,4.191379310344828,3.9896551724137934,3.1189655172413793,69.14,0.030517789991321955
37,81,0,0,1,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,5.2,4,1.4,1,332,461.1,0.012048192771084338,0.01127738017783561,1.7950617283950618,1.5962962962962965,2.3012345679012345,44.1,0.031746031746031744
41,116,2,0,1,0,229.3,93,38.98,184.5,111,15.68,168.2,91,7.57,8.8,3,2.38,2,295,582.0,0.010169491525423728,0.015120274914089349,1.9767241379310345,1.5905172413793103,1.45,62.23,0.03824521934758155
35,62,2,0,0,33,186.4,84,31.69,201.0,136,17.09,286.7,103,12.9,11.1,3,3.0,2,323,674.0999999999999,0.009287925696594427,0.016466399643969738,3.0064516129032257,3.2419354838709675,4.624193548387097,61.68,0.048638132295719845
21,90,0,0,1,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,283,603.3,0.01060070671378092,0.017901541521631033,0.8455555555555555,3.2255555555555557,2.6322222222222225,48.28,0.06048053024026512
46,98,0,0,1,0,162.8,65,27.68,185.0,109,15.73,219.5,104,9.88,6.0,3,1.62,2,278,567.3,0.01079136690647482,0.010576414595452142,1.6612244897959185,1.8877551020408163,2.239795918367347,53.29,0.030399699756051793
30,73,0,0,1,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18.0,5,4.86,1,325,501.7,0.015384615384615385,0.03587801474985051,2.497260273972603,2.728767123287671,1.6465753424657534,53.33,0.09113069566847928
8,107,2,1,1,0,194.4,83,33.05,247.8,84,21.06,245.4,93,11.04,11.2,7,3.02,2,260,687.6,0.026923076923076925,0.01628853984874927,1.816822429906542,2.31588785046729,2.2934579439252336,65.15,0.04635456638526477
